experiment_id,year,author,name,model_id,x,y,uncertainty,error
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF_2,11,0.06323909108780294,0.5518262229539715,0.8319756509573472,0.08982804471337996
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF_2,11,0.19026942005454534,0.258073322927847,0.9158089670698,0.045009642433430086
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF_2,11,0.39910753591443004,0.11253965969899625,0.9765411790008138,0.012541396729965279
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF_2,11,0.47682480618873435,0.09794456273070283,0.9796493721492019,0.010879715463517695
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF_2,11,0.6536909277665429,0.04888012603806427,0.983630546731017,-0.00875132674852093
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF_2,11,0.7184293383767024,0.02664569289896163,0.9621927872835387,-0.020212237177127484
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF_2,11,0.7500070014561501,0.02294018856384237,0.965091203133045,-0.018662705635949926
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF_2,11,1.0,0.0,0.9999999999999999,5.551115123125783e-17
214,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",KAUST_2018,18,0.0,1.0,0.9999999999999993,3.3306690738754696e-16
214,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",KAUST_2018,18,0.6306306306306306,0.20437956204379562,0.9117795548196607,0.04716381964546182
214,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",KAUST_2018,18,0.8603603603603603,0.051094890510948905,0.9878617259837371,-0.006489282221824481
214,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",KAUST_2018,18,1.0,0.0,1.0,0.0
214,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",C3V3_PAH_HT,20,0.0,1.0,0.9999999999999998,1.1102230246251565e-16
214,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",C3V3_PAH_HT,20,0.6306306306306306,0.20437956204379562,0.8684357022356877,0.07033601790212587
214,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",C3V3_PAH_HT,20,0.8603603603603603,0.051094890510948905,0.9740659507810837,0.013864686553521112
214,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",C3V3_PAH_HT,20,1.0,0.0,0.9999999999999999,-5.551115123125783e-17
214,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2100_PAH,14,0.0,1.0,0.9999999999999998,1.1102230246251565e-16
214,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2100_PAH,14,0.6306306306306306,0.20437956204379562,0.8786091480276415,0.06489715889927514
214,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2100_PAH,14,0.8603603603603603,0.051094890510948905,0.9780193136979645,0.011751166323333347
214,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2100_PAH,14,1.0,0.0,0.9999999999999998,-1.1102230246251565e-16
214,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2106_PRF,7,0.0,1.0,0.9999999999999993,3.3306690738754696e-16
214,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2106_PRF,7,0.6306306306306306,0.20437956204379562,0.8785647084226978,0.06492091690127108
214,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2106_PRF,7,0.8603603603603603,0.051094890510948905,0.9777333600797999,0.011904040918859445
214,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2106_PRF,7,1.0,0.0,0.9999999999999999,-5.551115123125783e-17
214,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2106_PRF_2,11,0.0,1.0,0.9999999999999993,3.3306690738754696e-16
214,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2106_PRF_2,11,0.6306306306306306,0.20437956204379562,0.9184078694584898,0.04362023475944063
214,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2106_PRF_2,11,0.8603603603603603,0.051094890510948905,0.9861338834242402,-0.0074130097623654675
214,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2106_PRF_2,11,1.0,0.0,0.9999999999999999,5.551115123125783e-17
216,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",KAUST_2018,18,0.0,1.0,0.9999999999999992,4.440892098500626e-16
216,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",KAUST_2018,18,0.31,0.7727272727272727,0.2416333442796902,0.4054328687914604
216,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",KAUST_2018,18,0.51,0.4772727272727273,0.4491016728945736,0.2945175496391326
216,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",KAUST_2018,18,0.54,0.3409090909090909,0.6653178432598275,0.17892551830565329
216,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",KAUST_2018,18,1.0,0.0,1.0,-2.7755575615628914e-17
216,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",C3V3_PAH_HT,20,0.0,1.0,0.9999999999999993,3.3306690738754696e-16
216,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",C3V3_PAH_HT,20,0.31,0.7727272727272727,0.22403110958360994,0.41484325683547846
216,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",C3V3_PAH_HT,20,0.51,0.4772727272727273,0.4959846955750481,0.26945326412554316
216,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",C3V3_PAH_HT,20,0.54,0.3409090909090909,0.7215317399031875,0.14887282386009265
216,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",C3V3_PAH_HT,20,1.0,0.0,0.9999999999999998,1.1102230246251565e-16
216,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2100_PAH,14,0.0,1.0,0.9999999999999993,3.3306690738754696e-16
216,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2100_PAH,14,0.31,0.7727272727272727,0.24647580191705465,0.40284402673582825
216,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2100_PAH,14,0.51,0.4772727272727273,0.4583296157370832,0.28958416904880496
216,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2100_PAH,14,0.54,0.3409090909090909,0.6747494987346692,0.17388323024120012
216,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2100_PAH,14,1.0,0.0,1.0,0.0
216,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2106_PRF,7,0.0,1.0,0.9999999999999993,3.3306690738754696e-16
216,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2106_PRF,7,0.31,0.7727272727272727,0.2336757767590757,0.4096870898917013
216,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2106_PRF,7,0.51,0.4772727272727273,0.49994765427654386,0.26733461386167645
216,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2106_PRF,7,0.54,0.3409090909090909,0.7253058497871321,0.1468551346779009
216,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2106_PRF,7,1.0,0.0,1.0,0.0
216,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2106_PRF_2,11,0.0,1.0,0.9999999999999993,3.3306690738754696e-16
216,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2106_PRF_2,11,0.31,0.7727272727272727,0.24541181507375798,0.4034128482088985
216,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2106_PRF_2,11,0.51,0.4772727272727273,0.4583876413421677,0.2895531477910066
216,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2106_PRF_2,11,0.54,0.3409090909090909,0.6746621684498122,0.17392991816933467
216,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2106_PRF_2,11,1.0,0.0,1.0,0.0
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",KAUST_2018,18,0.0,1.0,0.9999999999999993,3.3306690738754696e-16
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",KAUST_2018,18,0.15321056303600478,0.6430827523804395,0.7745812908514552,0.12051183057693438
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",KAUST_2018,18,0.3540471235754747,0.3932496142458183,0.6451961810614455,0.18968282569569683
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",KAUST_2018,18,0.5139273419093476,0.2078428441349459,0.7786545365349028,0.11833421943029973
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",KAUST_2018,18,0.6942125682460311,0.105009724843705,0.8529670484843248,0.0786057652854679
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",KAUST_2018,18,0.8195136139687977,0.05198489538426871,0.9169130876132748,0.04441936495214046
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",KAUST_2018,18,0.8580993639242825,0.015701476952888524,0.9794191350175896,0.01100280328662781
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",KAUST_2018,18,0.8970011464925411,0.02744762267992052,0.9528396283983933,0.025212559923998592
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",KAUST_2018,18,0.9568146877803351,0.004392260509021695,0.9935371142320865,0.0034551444183261518
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",KAUST_2018,18,1.0,0.0,1.0,1.0408340855860843e-17
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",C3V3_PAH_HT,20,0.0,1.0,0.9999999999999998,1.1102230246251565e-16
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",C3V3_PAH_HT,20,0.15321056303600478,0.6430827523804395,0.5799337627336267,0.22457297980167373
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",C3V3_PAH_HT,20,0.3540471235754747,0.3932496142458183,0.7139831108912782,0.15290842101175534
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",C3V3_PAH_HT,20,0.5139273419093476,0.2078428441349459,0.9098980585487603,0.04816969249730424
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",C3V3_PAH_HT,20,0.6942125682460311,0.105009724843705,0.9703042973876393,0.01587571633073978
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",C3V3_PAH_HT,20,0.8195136139687977,0.05198489538426871,0.9988307454115327,-0.0006250990053084313
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",C3V3_PAH_HT,20,0.8580993639242825,0.015701476952888524,0.9520005293641788,-0.02566115339270615
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",C3V3_PAH_HT,20,0.8970011464925411,0.02744762267992052,0.9951824553461213,-0.002575523244357107
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",C3V3_PAH_HT,20,0.9568146877803351,0.004392260509021695,0.9846696087984939,-0.008195830391063863
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",C3V3_PAH_HT,20,1.0,0.0,1.0,0.0
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2100_PAH,14,0.0,1.0,0.9999999999999993,3.3306690738754696e-16
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2100_PAH,14,0.15321056303600478,0.6430827523804395,0.763815132725265,0.12626756145201867
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2100_PAH,14,0.3540471235754747,0.3932496142458183,0.6284913283567339,0.19861346142938047
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2100_PAH,14,0.5139273419093476,0.2078428441349459,0.7617506503875514,0.12737126108126137
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2100_PAH,14,0.6942125682460311,0.105009724843705,0.839511390893939,0.08579933823226904
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2100_PAH,14,0.8195136139687977,0.05198489538426871,0.9111494173485193,0.04750069949207799
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2100_PAH,14,0.8580993639242825,0.015701476952888524,0.9759963806083076,0.012832653173692983
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2100_PAH,14,0.8970011464925411,0.02744762267992052,0.9513982989147486,0.025983113775516164
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2100_PAH,14,0.9568146877803351,0.004392260509021695,0.9929327942649899,0.003778221884983987
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2100_PAH,14,1.0,0.0,1.0,1.734723475976807e-18
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF,7,0.0,1.0,0.9999999999999998,1.1102230246251565e-16
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF,7,0.15321056303600478,0.6430827523804395,0.5495900565362648,0.24079512744037324
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF,7,0.3540471235754747,0.3932496142458183,0.69541413831546,0.16283563994357048
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF,7,0.5139273419093476,0.2078428441349459,0.9002689101507848,0.05331756289688272
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF,7,0.6942125682460311,0.105009724843705,0.9662139414631907,0.01806247483906606
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF,7,0.8195136139687977,0.05198489538426871,0.9987549841452692,0.0006656019827175966
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF,7,0.8580993639242825,0.015701476952888524,0.95389865874159,-0.024646388261596583
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF,7,0.8970011464925411,0.02744762267992052,0.9965602162574807,-0.001838953994393648
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF,7,0.9568146877803351,0.004392260509021695,0.9852472757636586,-0.00788700197261194
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF,7,1.0,0.0,0.9999999999999999,-5.551115123125783e-17
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF_2,11,0.0,1.0,0.9999999999999998,1.1102230246251565e-16
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF_2,11,0.15321056303600478,0.6430827523804395,0.5495900565362648,0.24079512744037324
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF_2,11,0.3540471235754747,0.3932496142458183,0.69541413831546,0.16283563994357048
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF_2,11,0.5139273419093476,0.2078428441349459,0.9002689101507848,0.05331756289688272
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF_2,11,0.6942125682460311,0.105009724843705,0.9662139414631907,0.01806247483906606
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF_2,11,0.8195136139687977,0.05198489538426871,0.9987549841452692,0.0006656019827175966
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF_2,11,0.8580993639242825,0.015701476952888524,0.95389865874159,-0.024646388261596583
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF_2,11,0.8970011464925411,0.02744762267992052,0.9965602162574807,-0.001838953994393648
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF_2,11,0.9568146877803351,0.004392260509021695,0.9852472757636586,-0.00788700197261194
219,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF_2,11,1.0,0.0,0.9999999999999999,-5.551115123125783e-17
